TweetDate,TweetText
"2020-04-01 23:34:04+00:00","Public: *actually thinks and believes that Vivy and duck is cancelled* T20 group, her actual target market: " 
"2020-04-01 22:43:52+00:00","Sapa vivy yusuf?? kami xknai dia.. ohh lupa kami pkai tudung bawaii taboq cap kanggaro jaa patut xknai.. #xmampu duck scarf " 
"2020-04-01 19:49:46+00:00","I think, to end someone's career because you hate that particular person is so childish. Come on guys. Just ignore vivy, if you hate her, just stop buying her products and stop supporting her. (i have never bought duck) But to end her career like that is just not cool, man." 
"2020-04-01 18:31:25+00:00","Sebenarnya kita memang kena kisahkan apa yg vivy cakap ke? Tak faham la? Kenapa aku tak rasa apa2 pun? Ooo sebab aku tak pernah beli barang dUCk or FV kot sebab tu tak terasa pun. So, yg terasa semua ni mmg beli barang2 dia ke? Tolonglah buat aku faham." 
"2020-04-01 18:30:20+00:00","Malas nak komen bab Vivy ni. Nanti end up supporters dia cakap "Kau xmampu pakai Duck then kau bukan target potential customer. So xyah cakap bnyk. Duit aku bukan duit kau." Ayat contoh Ok then, let the capitalism continues. Lol. Harga xmunasabah pon pergilah borong #donebebel" 
"2020-04-01 18:21:44+00:00","What do u think about all the hatred towards Vivy? I’m not her fan, never buy duck. But sometimes I feels like pe… — Entah la. Kalau baca dari screenshot awal-awal, dia memang tak cakap benda yang offensive. Tapi dia juga tak memb… " 
"2020-04-01 17:23:51+00:00","Slogan popular minggu ini: "Maaf vivy, saya terpaksa boikot duck awak" 
"2020-04-01 17:21:41+00:00","Aku bukan lah fan si Vivy pun then product duck dia pun aku tak pernah ambik tau tapi dalam isu ni aku rasa si Aleeya tu yg start and she the worst in this case sedangkan Vivy still collecting a fund for people out there. Cant anybody see that ??" 
"2020-04-01 17:14:40+00:00","Kalau ya pun tak suka Vivy takyah la sampai nak kutuk product dia. "beli pukal brg daripada china pastu mark up harga yahudi " Cheq oiii.. material tudung dia memang berkualiti. I ada 3 tudung dUck. 3 je la tapi memang best. Nak marah pun berpada-pada. Jgn jadi buta peghot." 
"2020-04-01 17:11:43+00:00","VIVY MOHON MAAF SECARA TERBUKA, Keluar Air Mata Kesal https://youtu.be/olX1WN-6SAE #vivy #vivyyusof #vivymohonmaaf #vivymohonmaafsecaraterbuka #duck #TeanAnju #stayathome #staysafe #dudukrumah" 
"2020-04-01 16:56:46+00:00","mainan orang kaya is being a dick then apologize and act like nothing happened. repeat. this is not the first time, u're not the only one. People are getting tired of the same drama,we need a better plot from the rich. Vivy and her scarf can duck off!" 
"2020-04-01 16:56:28+00:00","Yep she didnt say that, on this issue i have nothing against her words, im actually pissed with her friend tu....who is she again ? i technically know vivy not because her duck stuff but yeah that diapers thing (people only remember based on dirty things ya know)" 
"2020-04-01 16:55:47+00:00","why do some netizens feel like Vivy owes them something. If you cant afford duck just SHaT UP" 
"2020-04-01 16:36:20+00:00","Wife aku minat gila dUCk tu, tapi lepas kes Vivy tu dia dah tanak beli dah, dia suruh aku pulak yahg belikan untuk dia." 
"2020-04-01 16:28:01+00:00","Kelakar betul yang konon buang kotak duck tu, si Vivy tu kesah apa engko dah berabih ribu2 kat tudung dia, dia dah dapat duit. Engko je bodoh konon boikot sampai buang, stop membeli sudah lah bukan pi humban semua tudung dalam tong sampah. Penyakit otak." 
"2020-04-01 16:17:13+00:00","Aku pun memang dah lama meluat dgn vivy ni since dia try tudung dari thailand vietnam yg tiru tudung duck dia. Lepastu beria nk euww euww euww time pakai. " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-01 16:15:46+00:00","I don't think the amount of hate levelled at Vivy is warranted (she did apologise and I do hope for her sake, its sincere). But, I am low key glad people are realising what brands like Duck stand for." 
"2020-04-01 16:15:44+00:00","I respect Vivy Yusof as a businesswoman. She works hard, you have to give her that. But, I have a very strong hatred for Duck and brands like Duck. Their marketing and branding PREY on the working class (the B40, lower M40)." 
"2020-04-01 16:08:26+00:00","That is overthinking dah tu, bukan imagine Kalau betul FV hire driver lori, hebatlah sebab untuk company macam ni selalunya outsource je kerja ni. Bukan hire. I am a duck buyer. But objectively, I am saying that Vivy lacks of employer knowledge. Itu saja." 
"2020-04-01 16:05:38+00:00","Yeah Vivy dah pandai berbahasa melayu. Bestnya dengar melayu dia. Nak supportlah product dia lepas ni. Nak beli stapler DUCK RM80 hehe. " 
"2020-04-01 15:50:39+00:00","Kenapa boikot dUck dengan membuang tudung tudung yg korg beli? Membazir duit korang lah macam tu Vivy sikit pun tak kisah rasanya" 
"2020-04-01 15:47:53+00:00","my unpopular/probably offensive opinion: I've never been a fan of Duck/Vivy. Her views/lifestyle differs from mine. For me it's a matter of pride -what she said was pretty condescending &amp; marhaens are quick to forgive after knowing this sort of things-we-don't-tell. " 
"2020-04-01 15:44:16+00:00","korang dah start beli duck ke tu lepas kak vivy mintak maaf " 
"2020-04-01 15:39:45+00:00","Vivy goyanglah sampai kena buat video mintak maaf muka nangis semua. I pun dah pening ni mana nak cari brand tudung nak gantikan duck? I seriously beli duck for the quality ya not the label. Sebab tu itik tertanggal pun i maleh nak jahit. Tapi dah ada keperluan to boycot huhu." 
"2020-04-01 15:33:08+00:00","vivy nangis semua pun kesian dan semua pun berazam habis PKP dorg akan beli duck harga ratus ratus dan stapler rm80" 
"2020-04-01 15:31:24+00:00","For me, it is up to you nak boycott duck or FV since it’s your money. Tapi, sebar fitnah pasal Vivy Yusof menghina B40 tu, it’s wrong &amp; cyberbully dia for something yang dia tak buat. Aku bukan nak backup, dia pun salah." 
"2020-04-01 15:11:10+00:00","Aku beli duck scarves bukan sebab adore dengan vivy pun. Sebab material satin silk &amp; matte satin shawl dia sangat best pakai. Tapi tu lah keterlaluan sangat vivy hina kelompok B40. Soo aku tak beli dah Beli brand lain lepas ni" 
"2020-04-01 15:09:37+00:00","kecoh la kes vivy ni. harap semua rakyat malaysis senyap. kita hadap covid ni dulu. Lepas tu baru boikot business dia. Kesian pulak tgok anak dia kena drag dgn isu ini. Motif kita sebagai B40 dan M40 cuma boikot produk duck je. tu pilihan kita sebagai pembeli." 
"2020-04-01 15:05:50+00:00","Teruk juge lah vivy ni kena bash ye but that’s what you get if you’re not being careful with your words and actions. And thats it dah maleh nak beli apa apa drom fv and duck. Even cashback dia quite tinggi gak la lmao" 
"2020-04-01 14:51:49+00:00","Aku memang tak support duck sbb harga dia tak masuk akal. For me aku tak mampu. Tapi vivy yusof as person dia punya attitude aku tak rasa pun dia jenis rendahkan org lain." 
"2020-04-01 14:47:48+00:00","Vivy duck jual baju, Eh wait what r u TUJU. " 
"2020-04-01 14:47:43+00:00","Aku tengah cari solusi kepada soalan aku beli duck sbb vivy ker?" 
"2020-04-01 14:37:31+00:00","leganya bila dah lepas sign petisyen dinch Vivy Duck" 
"2020-04-01 14:36:02+00:00","aku suka duck je, aku tak suka vivy" HAHAHAHA sama je cetan" 
"2020-04-01 14:30:11+00:00","Putting aside the overpriced items from Duck (kalau mahal dah kenapa pergi beli luls), really kesian Vivy kena kecam macam tu. Imho i dont feel she meant it that way pun. Follow dia pun sebab suka tengok igstory dia" 
"2020-04-01 14:18:35+00:00","Vivy dah mintak maaf tu. go buy duck" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-01 13:52:35+00:00","Brand lilit pon under vivy ya uols. Since ada lilit,mmg dia promote lilit je. Harga pon mmg mur compare dgn brand lain. Tujuannya? Kayakan brand sendiri mcm duck jugak. Kenapa tak continue je fv basic? Kang nmpk sgt penuhkan poket sendiri " 
"2020-04-01 13:41:43+00:00","Siapa yang masih beli barang dUck from Vivy Yusof memang bodo la kau tengok je la ape dier cakap time time gini. Successful kebabai family kau kaya boleh la. Lepas ni tuka la company name to bAbi sebab perangai pun macam " 
"2020-04-01 13:34:37+00:00","Guess Vivy is confused between FV and dUck after all" 
"2020-04-01 13:27:03+00:00","yg mnat tudung duck tpi kecewa dgn attitude vivy tu jgnlah marah2 cuba beli duck d pasar mlm yg fake punya, ingat!! lepas quarantine okay!!!" 
"2020-04-01 13:25:46+00:00","create fake acc untuk support Vivy Bukan ke Vivy encourage self confidence? Pakai lah duck tu and guna acc sendiri. Hmm... sedih saya. " 
"2020-04-01 12:53:21+00:00","orang b40 m40 ni lah yang beli duck dia dasar tak hargai langsung golongan ni eey geramnya dengan vivy ni" 
"2020-04-01 12:25:24+00:00","Aku bukan support duck. Aku tak pernah pun beli duck dan aku tak follow pun vivy. Ini sekadar pendapat dan logik. Ada orang mampu pakai barang branded, tak menyusahkan orang lain, let them be. Lagipun atleast vivy ada sumbang sana sini. Dari yang mengata tu sumbang dosa je." 
"2020-04-01 12:20:49+00:00","Semenjak kes Vivy ni, husband aku suruh aku berjanji jangan beli Duck lagi. Aku diam je. Aku suka material dia " 
"2020-04-01 12:18:48+00:00","Tak sabar nak tunggu raya ni. Nak tengok orang boikot vivy ke tak kalau nak raya nanti diorang serbu duck fashionvalet bagai tu memang buto" 
"2020-04-01 12:14:09+00:00","I think you don't get the point. Business Vivy far more big and international dari rizalman. That's the point. Fashion Valet berapa buat negara die masuk. Sama juga dgn duck. And you nak banding business berskala besar dgn business fashion designer. Please." 
"2020-04-01 11:34:20+00:00","Subcompany FV, like duck so to me sama je owned by Vivy" 
"2020-04-01 11:29:52+00:00","Duck duck vivy alertttt " 
"2020-04-01 11:29:16+00:00","Done unfollow vivy yusof Dan seangkatan dgn nya.. fv, duck apa semua byee byee" 
"2020-04-01 11:07:17+00:00","Read this comment, and sign the petition. Sadly said, I am pretty disappointed with Vivy Yusof due to her snobbish irrational comments and insulting us, the B40+M40 class community.I used to buy her Duck stuffs before but today, not anymore... http://chng.it/NyYY98Th via @Change" 
"2020-04-01 11:02:58+00:00","KAU BELI DUCK KAN?? KAU PAKAI DUCK KAN?!! KAU TAHU TAK TUDUNG TU OVERPRICEEE?? KENAPA TAK PAKAI TUDUNG MUAZ JE??!! KAU BELI DUCK DAH SAH SAH KAU SOKONG VIVY KAN???!!! " 
"2020-04-01 10:56:09+00:00","gila bapak pengotor weh haih nasib baik aku tak pernah beli and support tudung duck vivy " 
"2020-04-01 10:50:20+00:00","Hahaha #vivyyusof 1st isu vivy buat kes gosip ngan ex PA dia imanazman but ppl still doubt lagi.. Masih ade minat dia 2nd Decrease isu pregnant 3rd Decrease isu plagiat duckscarf dia pun cilok idea org.. 4th Decrease isu duck telekung 5th Huge decrease ni lah hina b40 n m40." 
"2020-04-01 10:39:21+00:00","Issue vivy @duck . Sis nie punya laa gigih kumpul duit utk beli sehelai duck . Tp in the end, sis rasa better beli duck vietnam" 
"2020-04-01 10:29:58+00:00","Lepas ni vivy kena adjust sikit nama brand dUCk dia.. takut kalau dia maintain nama dUCk netizen tak nak beli dah.. so aku suggest better dia tuka jadi TercidUCk.. netizen takkan perasan" 
"2020-04-01 10:28:35+00:00","Hshahshahhaah and now im gonna preloved all my ducks and lilits. I never know pun brand LILIT vivy punya " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-01 10:19:06+00:00","I’ve neither purchased any of Duck’s product nor a supporter of Vivy but what Malaysians did to her macam melebih pulak. Anyone ada bukti yang Vivy sebut macam tu during her live video? Nak tengok." 
"2020-04-01 10:16:37+00:00","Yang pasal Vivy Yusof pun adeh kenapa. Kenapa sampai nak buat petition. Segala kebaikan dia vs kejahatan dia pun korang tak weigh. I tak support pun duck. Sis tak minat cos the branding itself mcm hmmm duck? Errr. Haha Naelofar is still my go to brand" 
"2020-04-01 10:14:22+00:00","aku ja ka yg xprnh trgin bli brg jnma duck si vivy ni? " 
"2020-04-01 10:02:17+00:00","Mak tnye pasal vivy Yusuf. Aku mana lah thu bhai. Aku just ckp vivy tu terkenal dengn product duck dia. Pastu mak aku ckp duck tu bukan itik ke. HAHAHAHAHAHAHA aku iyakan je lah " 
"2020-04-01 09:39:45+00:00","okey so i dont like vivy bcs of her actions too, but i like her usaha in bangunkan her dUck brand. especially featuring the Disney things. it's not easy tho." 
"2020-04-01 09:28:02+00:00","Fashion Valet bersama anak anak Duck milik Vivy Yusof boleh tatap je gambar ski dengan bag Chanel dia lepasni. " 
"2020-04-01 09:26:21+00:00","For those yang ask me about the latest Financial Statement. Nah, buat tatapan. Fashion Valet ke Duck ke Vivy Yusof ke, http://I.Dont.Give.A.Damn.Com.My" 
"2020-04-01 07:44:19+00:00","I think its completely normal for FV to be able to takeover small companies. Vivy will not sell it under duck because duck is a premium brand but lilit targets the large affordable market which means she now owns both market which is a wise business move" 
"2020-04-01 07:21:40+00:00","Basically FV mmg rugi setiap tahun. Pernah ada article pasal benda ni. Tu pun sbb tersebar yg Khazanah bagi duit utk FV tapi Vivy guna duit tu hanya utk brand itik dia tu. FV isn’t about dUck je. Byk lagi brand lain. Tp tu lah. Selfish." 
"2020-04-01 07:20:30+00:00","People on vivy today: vivy is cancelled. Attitude teruk gila. Rude. Capitalism. Duck sale: wehh jom jom duck sale. Beratur sampai mati." 
"2020-04-01 07:18:43+00:00","Nk jd vivy duck ke haha" 
"2020-04-01 06:52:57+00:00","Kata xsk vivy.tpi sngup bl duck copy." 
"2020-04-01 06:33:09+00:00","Tak pernah ada collections tudung Duck by Vivy Yusof." 
"2020-04-01 06:32:58+00:00","Konsumerism mengajar kita erti kebahagiaan terletak pada jenama dan harga pada sesebuah produk. Misalnya tudung DuCK. Sebab itu kau kecam Vivy macam mana pun, tapi dalam hati kau dah bertakhta erti kebahagiaan adalah dengan beli barang berjenama, maka ia tidak akan ubah apa²." 
"2020-04-01 06:32:16+00:00","Tak pernah ada koleksi tudung Duck by Vivy Yusof." 
"2020-04-01 06:17:40+00:00","penyokong tegar duck yang dah benci vivy tu boleh bagi kat aku dah tudung barbie dia yang warna paddle pop tu sebab i suka lah nokk." 
"2020-04-01 05:56:35+00:00","tudung dUCk, sling bag dUCK alahai Vivy, aku beli smua prodUCk kau kot. aku dari golongan B40 / M40 jgk " 
"2020-04-01 05:47:23+00:00","You think by signing petition via online will make things work (e.g. removal Vivy from UiTM BoD)? No, it ain't gonna work. Stop buying her stuff. Unfollow her. Unlike her FB page. But oh well korang bukan boleh pun nak tahan nafsu tetiba dia buat sale tudung DuCK. Duh." 
"2020-04-01 05:43:51+00:00","Golongan yang macam ni geng Vivy cakap dapat 1600 beli iphone tu? Siyes la? Duck you la. " 
"2020-04-01 04:38:59+00:00","Vivy si Duck la, Doraemon la, Teletubbies la, Sharifah Sakinah vs Anju lah, bulu ketiak syed Saddiq lah , ada mak kisah?! Niat hati cuma nak survive #COVID19 . Pastu nak pi minum air kelapa tepi jalan, makan chee cheong fun. Nak gi tanam pokok bakau, nak mandi laut. Rindu.." 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-04-01 04:32:40+00:00","Pastu psl vivy yusof tu so dissapointed. I follow her pun sebab suka tgk dia dgn anak dia and also how she handle her business. Tak pernah beli la nasib sebab semua mahal. Only have a duck scarf and boba lipsticks sebab org kasi aje Hmmmm " 
"2020-04-01 04:31:33+00:00","Ni la yg vivy maksudkan utk kelangsungan company. Company survival pun penting utk rakyat ada kerja. Jgn pernah rasa bersalah utk membeli duck scarves. Tekan butang check out itu sekarang " 
"2020-04-01 04:30:54+00:00","Ya, kalau xpernah beli duck, CONGRATS! You la paling hebat. Tapi you xde hak nk cakap yg beli tu bodoh unless guna duit laki you. Vivy yg salah tak payah palitkan org yg beli duck. Kau sekolah ke tak?" 
"2020-04-01 04:18:01+00:00","First time husband aku so serious in reading gossip berkenaan duck and vivy. Siap pesan you takyah nak order apa2 dari brand dia. Dari beli duck baik beli well known brand. Tudiaaaa kalau dulu husband aku x pernah komen apa pun. Dia xtau ka aku x pernah beli apa2 dari fv " 
"2020-04-01 03:45:06+00:00","Mohon ye, Vivy bukan ada Duck je...tapi ada banyak lagi rangkaian pakaian yang dikeluarkan. Mohon research dulu sebelum memberi. Ye, anda memberi la..bukan membeli sebab kalau membeli anda buat research dulu fasal harga! Dengar kata Lilit, Aere tu pun Vivy punya." 
"2020-04-01 03:43:13+00:00","Orang duk maki maki vivy ni, followers dia tak berkurang pun. Tunggu freegift duck la tu" 
"2020-04-01 03:39:07+00:00","takkelakar betul la kes Vivy ni , tudung dUck hawau tu aku banyak bodo " 
"2020-04-01 03:20:56+00:00","xnak la beli duck lagi. kecik hati dh ngn vivy" 
"2020-04-01 02:56:48+00:00","Duck off. Drop Datin Vivy Yusof as UiTM Board Member &amp; Choose An Alumni - Sign the Petition! http://chng.it/976n6dXp via @Change" 
"2020-04-01 02:30:01+00:00","Kalau vivy ada duck, Aku ada cock" 
"2020-04-01 02:10:11+00:00","hari ini 1 Malaysia yg tak mampu beli duck nak boikot vivy hari ini 1 Malaysia yg tak pernah beli duck nak boikot vivy hari ini 1 Malaysia yg pernah beli duck nak boikot vivy " 
"2020-04-01 01:47:08+00:00","Right now everyone like ok cakap & kutuk vivy macam-macam. Nanti dah settle covid19 dia release new duck scarf orang yang sama ni la pergi serbu. Trust me. " 
"2020-04-01 01:29:09+00:00","Done unfollow duck dengan vivy. Harap harap lepasni member tak tag kat tudung baru dah @ikaamrn @tyraaS " 
"2020-04-01 01:02:20+00:00","eleh tera mana ja hampa nak pangkah vivy ni. followers duck dia ramai pa. tp kat ig dah ttup komen. aduh takleh maki dah" 
"2020-03-31 23:30:15+00:00","Another words to mute : Vivy Vivy Yusof Duck Kuek kuek Umairaharis Crowdfunding Roti Gardenia" 
"2020-03-31 23:25:13+00:00","Korang #TeamAnju or sharifah sakinah or datin vivy yusof yang pasti xde yang akan Diam &amp; even on #AprilFoolsDay korang aktif Sign the Petition buang someone from BOD of UiTM please chill &amp; tengok video ni (ada duck)-https://youtube.com/watch?v=n-9T7aDV7Nw Zuraida Muslim #Doraemon" 
"2020-03-31 21:12:57+00:00","Take down duck collection vivy talk like shit hahaha" 
"2020-03-31 20:15:05+00:00","lepasni kerabat vivy jela pakai duck time raya hahaha bodoh" 
"2020-03-31 19:01:30+00:00","Just to share, duck is not merely &amp; entirely founded by vivy herself. The real person behind duck, is another figure who’s still anonymous to this date." 
"2020-03-31 18:43:34+00:00","Alaa nanti vivy ni sogok sponsor duck karang, semua undo petition ji" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-31 18:09:50+00:00","Duck scarve jadi harga pasar malam lepas vivy kena kecam hm" 
"2020-03-31 17:51:53+00:00","I salah sorg peminat Vivy..admire dia sbb dia pandai berniaga..always ada niat nk tambah collections from duck as self reward..tapi bila dh jd mcm ni hmm kecewa btol laa..I thought dia seorang yg lemah lembut baik n respect org " 
"2020-03-31 17:42:54+00:00","SANA SINI AKU BACA PASAL ISSUE SI VIVY DUCK. KALAU LEPAS NI AKU NAMPAK KORG KORG NI JGK YG BELI PRODUCT DIA MASA ON SALE, KORG AKU CANCEL! INI ADALAH MANTERA. SILA BACA SAMPAI HAFAL" 
"2020-03-31 17:30:06+00:00","evryone keep saying vivy is cancelled but when duck keluarkan new edition still sold out. bla ah cakap tak serupa bikin" 
"2020-03-31 17:17:05+00:00","Macam all our betul vivy kena kali ni. Mesti duckies rasa bersalah nak keluar pakai duck lepasni" 
"2020-03-31 17:00:23+00:00","Aku dr dlu x berkenan dgn vivy since die mkn atas diapers. Diapers mahal ok thu lah kaya sgt smpai x thu nk buang duit dkt mne. Tgk i elok je pakai hanami. Labuh lah utk buat selimpang2 and harga 5 kali ganda murah dr duck korang tu " 
"2020-03-31 16:49:52+00:00","ye pampers tuh memang eyekk dan bluekk serious ahhh tak kenal? vivy yusof tudung dUCk yg famous tu...damn, jarang2 gadis tak kenal vivy ni...adi pun kenal ahahahah wow... betul, be yourself, semua cantik, jgn risau semua ada flaws masing2 " 
"2020-03-31 16:43:12+00:00","Drop Datin Vivy Yusof as UiTM Board Member &amp; Choose An Alumni - Sign the Petition! http://chng.it/mLSQQCYR via @Change the same person who said B40 + M40 DO NOT CONTRIBUTE TO MSIA’s ECONOMY show her B40 + M40’s REAL POWER by boycotting her dUCk products even on discount." 
"2020-03-31 16:22:45+00:00","Vivy Yusof has always been problematic but slalu kena “back up” or issue swept under the carpet. Only now she is being blasted bcos the entire country is going through something *TOGETHER* hence we take note of insensitive, thoughtless remarks made by such people. BOYCOTT DUCK " 
"2020-03-31 16:14:16+00:00","Omg. I just read something abt vivy issue .Posted on my friend’s ig. Vivy’s video has been deleted. Ok if that true.. damn. Bye vivy. Bkn setakat cancel, she just dig duck, fv &amp; her own grave..sila laaa bash dia. Mmg patut..." 
"2020-03-31 16:08:34+00:00","aku pun tak pernah beli duck, tapi aku tak kecam vivy..kalau korang rasa vivy tu sakit hati dgn golongan B40 &amp; M40 dapat bantuan, korang pun sama sakit hati dgn vivy sbb vivy tu lebih kaya dari korang " 
"2020-03-31 16:02:49+00:00","hari ini 1 Malaysia yg tak mampu beli duck kecam vivy hari ini 1 Malaysia yg tak pernah beli duck kecam vivy hari ini 1 Malaysia yg pernah beli duck kecam vivy " 
"2020-03-31 15:59:59+00:00","Takpe kalau vivy naik kan yuran kau, kau bgtau aku, aku pakai duck gred AAA depan muka dia hahhaahhahahahaha" 
"2020-03-31 15:50:00+00:00","With this vivy issue thing, 1 je. Should i throw away my duck brushes? Hmmmm tbh i bought it because i was desperate on needing a new ones" 
"2020-03-31 15:43:24+00:00","Ohhh duck tu vivy punya.aku ingat luar negara" 
"2020-03-31 15:32:17+00:00","Apa khabar agaknya vivy harini ? Nak stalk ig dia lah. Eh lupa pulak kat kampung takde line. Poor me. Bantuan kerajaan pun tak dapat lagi nak beli duck sale. Hmmmm." 
"2020-03-31 15:02:43+00:00","55 people je ke takpernah beli Duck/FV??? patut la Vivy kaya " 
"2020-03-31 14:19:18+00:00","Aku bukan nak back up Vivy tapi sebelum korang boikot, fikirlah employees FV and dUck. I’m sure they are not in the T20 pricks circle." 
"2020-03-31 14:13:39+00:00","Masih ada ya orang yang xkenal Vivy Yusof ni. Alhamdulillah.. Tak de la terkenal sangat Gigih kami nak terangkan dekat housemate ni sape dia. DUCK pun xken wehh " 
"2020-03-31 13:38:52+00:00","Korang ni yek yek je boikot vivy? Nnt dia buat sale duck 80% sume mengelupur " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-31 13:29:55+00:00","Kesian pulak dgn vivy yusuf ni. Hmmm. Tapi serious ke org beli duck sbb dia? Bukan design ada yg mmg cantik ke. Alah korg israel tak risau nak boycott pulak hmmmm" 
"2020-03-31 12:54:42+00:00","Aku naik rimas plk ngan issue vivy ni..erghhhh wtf duck!!!! Stupid statement betul vivy vavi ni buat. " 
"2020-03-31 12:38:14+00:00","Waktu ni lah sepatutnya Duck buat promo separuh harga + COD depan pintu. Saya graduan marketing, pls hire me Vivy." 
"2020-03-31 12:34:17+00:00","Apa khabar agaknya pemuja vivy yang sorang tu? Konon obses dengan duck. Padahal ikut trend je " 
"2020-03-31 12:24:19+00:00","Does anyone know the name of the company (registered in SSM) that runs Vivy's brand, dUck?" 
"2020-03-31 12:11:29+00:00","thats why,memasing rasa tu have have sangat beli tudung itik.semua nak berangan jadi vivy yusuf and she manage to tanamkan benda berangan tu dalam setiap buyer dia.INSPIRING woman katanya.sampai sanggup beli tudung ribu riban.aduhaiii.taksub.penganut duck." 
"2020-03-31 12:08:39+00:00","You know this is actually a legit business right? I mean, there are demands out there for this kind of product. Again, don't let Vivy see this or else she gonna slap dUCk branding on it and the price gonna be jack shit " 
"2020-03-31 12:03:57+00:00","Okay I tak backup Vivy tapi yang complain dUCk jual barang dengan profit margin melampau ni macam kelakar la... sebab business kan. ada branding semua. Sama je cerita dia macam beli baju kat Zara tapi kat shopee boleh jumpa lagi murah. Hm" 
"2020-03-31 12:01:13+00:00","you will be amazed how many of her die hard fans kat comment section dok justify for her pasal benda yang jadi ni, and siap cakap siapa yang still marah vivy tak paham english...what the duck?" 
"2020-03-31 12:00:47+00:00","Honestly, i dont think issue vivy marah orang pakai brand duck fake ada kena mengena dengan isu dia downgrade orang miskin " 
"2020-03-31 11:55:59+00:00","nasibla aku xpernah follow duck ka apa ka vivy ka tak pernah terfikir nk beli. lel" 
"2020-03-31 10:54:44+00:00","Not a fan of Vivy too but I bought dUCk scarves because I genuinely like the designs and the quality, not to flex. I will even buy tudung pasar malam if I like it. Y’all should stop generalising people who bought dUCk stuffs as Vivy’s die hard fans." 
"2020-03-31 10:40:34+00:00","Vivy senyap terus. Story pon tade. Yang selama ni bangga dengan duck pon senyap jee dekat fb tuh. Tade nak ulas2 pulak. Eh " 
"2020-03-31 10:39:15+00:00","ohhh haah dia sempat delete tu before orang ramai tengok and aku pun tak sempat tengok. terkilannya vivy cakap macam tu, dah lah aku adore dia. rasa dah taknak adore dia dah lepas ni. statement dia serious tak pakai otak. aku suka brand duck. taknak suka vivy dah." 
"2020-03-31 10:38:16+00:00","Duck tak duck Hahahahaha Kita melayu beb.. Melayu mesti laa takleh tengok melayu lain senang UNIVERSITI TEKNOLOGI MARA: Vivy Yusof, harus LETAK JAWATAN sebagai Ahli Lembaga Pengarah UITM - Sign the Petition! http://chng.it/kZtw9PhK via @Change" 
"2020-03-31 10:31:30+00:00","Ikr. DUck u vivy" 
"2020-03-31 10:31:28+00:00","Me & my boyfriend discussing about country's hot issue rn Vivy is cancelled, Duck is cancelled, FV is cancelled. " 
"2020-03-31 10:30:46+00:00","saya as budak bawah naungan vivy kecewa vivy as our lembaga pengarah uitm....letak jawatan jelah duck tu" 
"2020-03-31 10:17:40+00:00","Didn’t personally watch the video of Vivy saying something like “kenapa kerajaan nak bagi beri bantuan kepada b40/m40 sdgkan diorang tak beri contribution to the economy Malaysia” but if it’s true, may my Ducks meet their new owners at the recycling centre. Keceweee hakak " 
"2020-03-31 10:16:48+00:00","Drop Datin Vivy Yusof as UiTM Board Member &amp; Choose An Alumni - Sign the Petition! http://chng.it/jk8gtkPH fUCK dUCK" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-03-31 10:13:02+00:00","Ahahaha.. takutnya orang dah panggil nama penuh ni Duck tu jenama tudung (mahal) untuk golongan hado hado. Founder dia Vivy Yusuf (sekarang ada kontroversi sebab downgrade rakyat). So kami yang tak mampu ni, tak pernah la pakai duck, pakai tudung bawal je " 
"2020-03-31 10:05:05+00:00","Tengah trending pasal vivy dengan duck dia. Teringat najwa rosli. Sorry najwa ." 
"2020-03-31 10:02:35+00:00","Senangnye jadi ViVy. Say sorry je pastu buat sale. Pastu aku pun terbeli duck balik." 
"2020-03-31 09:44:18+00:00","Berapa kali dah pernah terdetik nak beli brand Vivy, masuk kedai je memang rasa tak diundang haha baik FV baik dUCk. Semua staff muka nak kekwat je. Dah la barang buruk sebenarnya " 
"2020-03-31 09:32:39+00:00","Pasal vivy pun satu. Takde effect langsung dia dlm hidup aku. Dia buat la ape2 pun nk menunjuk ke apa ke. Sikit takde kesan pape pun. Dalam hidup korg pun kan? Bukan ko pakai Duck pun duk pokpek. Korg duk ulas panjang2 bakpe bodo. Biar dia lah hidup dia" 
