TweetText,TweetSentiment
"Vivy Yusoff is too much..kalau bukan orang B40 yang menahan perut untuk nasi, tiadanya Duck dan Fashion Valet kau tu maju..",0
"Semua paki benci vivy yusof skrng, tunggu nanti dia release dUck covid-19 edition, letak batu sikit, jual rm700, semua berebut.. bodoh semua",0
baru aku tahu vivy tu tokey duck hahahahha,0
Mohon Vivy Yusoff buat tudung khas Duck versi PPE.,0
"Tak salah pun kalau ada sesiapa yang penah beli ke pakai ke. Target market Duck tu memang untuk orang orang yang mampu pun. Janganlah ambik kesempatan ni, sebab marahkan si Vivy, semua pembeli tudung Duck dia pun nak kena tempias. Apoooooo lahhhhhh",0
korang pernah tak tengok video vivy unboxing fake ducks ? kalau korang pernah tengok korang tau la perangai dia cane. dok feel so cheap feel so cheap,0
"Cerita kat Z psl issue Vivy, n ckp â€œI dah lama tak minat dia dahâ€�. Z reply â€œBaguslah yang. Dia mmg tak patut diminati punâ€�. Sabo ajelah. Mesti selama ni dia simpan dlm hati je bila sis cerita psl Vivy &amp; sibuk nak beli dUck.",0
client aku untuk project retail kalini duck tau duh perangai ah vivy ni. ni rasa nak tukar client ni takde mood terus nak buat project,0
kelakar je budak budak duck ni kena block dengan vivy,0
Vivy tu jual duck yg mekap tu ka . Sumpah aq tktau,0
"Harini baca plak psal vivy yusof , psal kerugian , psal duit pnb , ermm Aku xprnah ade tdung duck , tp prnah la beli 1 lipmatte nye , tp xtau kenapa , xtertarik dgn vivy . Dari dlu . Tgk mmber aku obses sgt dgb dia",0
Tak reti niaga vivy duck ni. Bagi juta2 pun boleh rugi. Gila beb,0
"Lowkey agree on prev rt. Aleeya tu punya comment lagi hurtful. Tapi orang attack founder duck tu fuh dahsyat betul ya. Lagi teruk kena dari aleeya. Not saying that i am a fans of vivy. Biasa je suka tengok anak anak dia, thats all. And yes, her mistake was responding to that",0
"@YanaNoruldin ni kes vivy tu, nasib sis xpakai duck, kita pakai tudung pasar malam je, alhamdulilah masih cantik",0
"vivy tak patut bersuara actually. selama ni golongan b40 perabih duit beli duck duck dia tu, tapi bila diorang susah?",0
Vivy beli ayam balut dengan duck,0
Mulai sekarang aku fuck duck dan vivy. Barua betul guna tektik umno berniaga,0
You know what i mean Some of my friend older Really agung agungkan vivy Beli duck beli semua brand vivy Now terbukti yang aku betul VIVY perosak orang miskin,0
"Duck is selling lifestyle not product. Pakai Duck fefeeling macam vivy gitu or belongs to sejenis dgn â€œTribal membersâ€�. Haish, macam dlm kelas Marketing lah pulak hahaha",0
Ducks. Vivy Yusof,0
I once so admire to Vivy. I don't know why. Maybe sebab duck dia? Maybe sebab dia buat duck so exclusive with price so exclusive? Maybe sebab aku terikut sangat trend? For sure bukan sebab FV dia.,0
Aku pun dari dulu tak minat vivy weh sbb aku rasa dia mcm riak sangat je semua benda nak tayang menyampah jugak aku hahaha tah mcm mana tahh org boleh minat dia siap beli tudung duck tu,0
"Yang patut kena hentam lebih ialah Miss Aleeya tu tapi kenapa macam Vivy lagi teruk kena am not her fan, tak minat tudung Duck pun but let's be fair to her at least in this case.",0
"Jangan kata nak follow, aleeya ni siapa pon aku tak kenal hahaha vivy ni pon aku kenal nama dia sebab dia owner duck je. Kalau tak mampuih dua2 ni aku takkan kenal sampai bila bila",0
â€œVivy is cancelled vivy is cancelledâ€� tup tup esok esok kau juga update story ig dengan duck sana duck sini. Sembang serupa pantat,0
"Dgr ckp vivy tu, sah dapat duit tu jangan beli mewah2, jangan beli Duck pulak.",0
"Vivy oh Vivy. I among your thousands of Duck customers. As rakyat marhaen yg saving utk beli tudung you, sanggup tak shopping 3 bulan utk beli tudung you, dua kali tau I beli. Tapi mcm ni you pandang golongan marhaen mcm kami. Business is business, but where's your empathy",0
"Boring la story vivy dengan aleeya zailan ni. Takde langsung keyboard warriors nak backup dia like they are total damned, orang lain nak cakap pun setakat bahan hari ni minta maaf esok beli la tu tudung duck, haih",0
"I act baru je tahu siapa Vivy tu after her ducks collection gettin famous . So dr situ baru i kenal . But tk pernah dgr rumour abt her bfr srsly . Maybe I don't really care . But bila dh jd mcm ni , baru i know bfr this dia mmg ada buat hal .",0
Duck nk bukak dah ioi mall .. FV dah ade.. duck menyusul.. vivy ni mana penah hidup susah kot.. org senang,0
"Gelabah tetek la vivy, takut orang tak beli duck ke ? Dont worry okay, rakyat malaysia ni pemaaf orangnya",0
ViVY ni jual tudung Duck ke Suck bukan apa ramai sangat dok menjilat,0
Aku baru tau Vivy ni founder of benda lah duck tu. Aleeya ni lagi aku xkenal siapa. Avenys pun aku xtau benda apa. That's how ignorant i am lol,0
"Kenapa org benci vivy yusof? Kenapa org boikot duck? Aduh, tertinggal boat dah ni",0
Me too. Tudung Duck by vivy Yusof pun x da. Apa lgi Aleeys Zainal..,0
pasal apa ni babe? kenapa dgn duck &amp; vivy yusof ?,0
Aku mmg tak pernah minat dgn vivy ni. Lg2 tgk video dia unboxing tudung duck fake dan compare dgn yg ori punya. Tak salah pun dia buat tu tp annoying gila tgk cara dia. Sekali dgn staff dia poyo acah2 aduhhh,0
"Kuarantin hari ke 13. Sekejap sahaja kita akan kutuk Vivy, Black, Tomok serta Tajul. Nanti bila dia keluarkan tudung duck baru, lagu baru, korang juga sanggup beratur panjang dekat store Vivy dan nyanyi lagu artis cakap lagu mereka kena dengan time korang putus cinta. Haklahh.",0
"Tak payah lah menangguk di air yang keruh demi secebis likes dan retweet brader. Vivy pun tak claim duck tu SME, dia just bagi pendapat tentang pakej ransangan kerajaan",0
"Elok sangat la tu,memang relate habis yang tgh trends skang. Covid-19 > vivy &gt; Duck &gt; Israel &gt; Artis Malaysia.",0
Yg bising hentam vivy ni jgk nanti menggelabah beratur beli tudung duck design virus covid.,0
"Just to share, duck is not merely &amp; entirely founded by vivy herself. The real person behind duck, is another figure who's still anonymous to this date.",0
"With this vivy issue thing, 1 je. Should i throw away my duck brushes? Hmmmm tbh i bought it because i was desperate on needing a new ones",0
"Does anyone know the name of the company (registered in SSM) that runs Vivy's brand, dUck?",0
Ikr. DUck u vivy,0
"Do you know that Vivy Yusof, FashionValet and The dUCk Group co-founder, is also a member of UiTM's board of directors? Can't believe someone who insults the B40 class community like her is associated with a university where most of the students are from that community. â€�",0
vivy and her duck,0
I only know Vivy Yusof because kwn kecoh dia jadi board of director UiTM - but even then I still don't know who she is. Until Youtube beri video dia review fake ducks. Okay..... The Aleeya fellow - who is that? Never knew her.,0
Duck you Vivy!,0
Duck you Vivy!!,0
"Also, based on observation, org2 yg memang dah kaya, they dont really bother when it comes to people like vivy. Yg more jakun and nak beli barang2 vivy are those who are not earning that much. Tunggu gaji lepas tu nak blow a huge chunk of it on a duck scarve. They idolise her",0
"duck off, vivy.",0
"while everyone start talking about Vivy and Duck products, I give y'all a cute little warned. Don't come at my Burberry Scarf. I'm flexing with the legit one OK! @Burberry do sponser me pls!",0
"Alaa nanti vivy ni sogok sponsor duck karang, semua undo petition ji",0
"aku pun tak pernah beli duck, tapi aku tak kecam vivy..kalau korang rasa vivy tu sakit hati dgn golongan B40 &amp; M40 dapat bantuan, korang pun sama sakit hati dgn vivy sbb vivy tu lebih kaya dari korang",0
hari ini 1 Malaysia yg tak mampu beli duck kecam vivy hari ini 1 Malaysia yg tak pernah beli duck kecam vivy hari ini 1 Malaysia yg pernah beli duck kecam vivy,0
Honestly aku tahu vivy wujud pun sbb isu ni laa . Kalau tak. Duck ke donkey ke apa jadah aku tak tahu,0
Jessica jung (girl generation) rasanya sejuta kali lebih kaya dari vivyduck. Xde pon nmpk dia tjuk main ski bek beg besaq2. Beza org kaya luar vs org kaya mesia,0
Yg backup vivy ni smua sbb beli duck kah apa ?,0
Apa khabar agaknya vivy harini ? Nak stalk ig dia lah. Eh lupa pulak kat kampung takde line. Poor me. Bantuan kerajaan pun tak dapat lagi nak beli duck sale. Hmmmm.,0
Aku naik rimas plk ngan issue vivy ni..erghhhh wtf duck!!!! Stupid statement betul vivy vavi ni buat.,0
"Waktu ni lah sepatutnya Duck buat promo separuh harga + COD depan pintu. Saya graduan marketing, pls hire me Vivy.",0
Apa khabar agaknya pemuja vivy yang sorang tu? Konon obses dengan duck. Padahal ikut trend je,0
"you will be amazed how many of her die hard fans kat comment section dok justify for her pasal benda yang jadi ni, and siap cakap siapa yang still marah vivy tak paham english...what the duck?",0
"Honestly, i dont think issue vivy marah orang pakai brand duck fake ada kena mengena dengan isu dia downgrade orang miskin",0
Vivy senyap terus. Story pon tade. Yang selama ni bangga dengan duck pon senyap jee dekat fb tuh. Tade nak ulas2 pulak. Eh,0
"Duck tak duck Hahahahaha Kita melayu beb.. Melayu mesti laa takleh tengok melayu lain senang UNIVERSITI TEKNOLOGI MARA: Vivy Yusof, harus LETAK JAWATAN sebagai Ahli Lembaga Pengarah UITM - Sign the Petition! http://chng.it/kZtw9PhK via @Change",0
Pasal vivy pun satu. Takde effect langsung dia dlm hidup aku. Dia buat la ape2 pun nk menunjuk ke apa ke. Sikit takde kesan pape pun. Dalam hidup korg pun kan? Bukan ko pakai Duck pun duk pokpek. Korg duk ulas panjang2 bakpe bodo. Biar dia lah hidup dia,0
"deme igt SME ni serupa vivy ke doe...SME ni hidup cukup2 je nko tau...redah month after month dats y dia di namakan SME,jangan la samakan dgn Duck tu..",0
"Vivy Yusof tercy-duck. Ini lah permulaan I annoyed dengan dia. Cuba kita B40 ni buat macam ni? Sampai dia, everything is an exemptionnnnnn.",0
Satu tudung duck si vivy boleh langgan pornhub premium sebulan -akhtar minudin-,0
Duck ni yg semalam ko cerita jenama vivy tu kn? Ko bilang dia jual tudung knpa ini stapler?,0
Since aku tengah geram dengan vivy aku ingat dia nak tunjuk logo duck kat bantal tu,0
Barang-barang jenama DUCK ni memang Vivy punya ke guys,0
Tapi saya yakin izzul takkan tercy-duck mcm vivy yusoff,0
"Duck ni binatang jadah nya? Aku tau duck tu itik. Lepas ni siapa tanya aku kenal vivy tak, aku tempeleng korang. Vivy tak kenal, viva kenal lah kereta dr brand perodua.",0
Tak salah si Vivy nk meniaga harga cekik darah skali pun. Yg x sedar diri nye org dok keje makan gaji hutang bnyk kumpul duit semata2 nk beli ni. Lps tu bangga habaq kt kawan2 tudung aku DuCk. Ko hado? Padahal nk beli tu simpan 1/2 gaji selama 8 bulan ni. Bangang,0
Omg vivy.. ni betul betul wrong move ni sebab aku macam terkilan walaupun tak ada banyak duck,0
Betul la vivy tu salah tp jgn la kecam org2 yg beli tudung dia tu. Duit dia bior la dia nak beli ape pun. Yang salah tu vivy bukan customer dia. Aku pun tak penah beli duck scarf tu. Tak mampu.,0
"Yess betul. Terpikir jugak. Kalau ali express ni tiru design duck. Why vivy diam je? Saman lah. Dah tiru design duck. Tapi rasanyaa, tak mungkin si ali express ni tiru. Dia company international, nama besar kot. Org semua kenal nama dia.",0
Ntahlah. Ttiba rasa nyesal lak follow vivy ni ha lps dah tahu apa yg berlaku sbnrnya. Ada hikmah rupanya aku tak menang contest klau dari duck hmmm ke mmg nasib gini,0
"Yg beli stapler si vivy ni nak tanya , apa beza stapler mahal ni dgn stapler murah ? Stapler kertas guna stapler Duck ni boleh bertukar duit ke",0
aku baru tahu duck tu tudung lepas scroll twitter je vivy lol,0
Yesss...jual balik pada hamba Duck yg masih berdambakan Vivy,0
"Tertinggal tren tapi pavilion ada dUckscarves, dUck cosmetics dgn fashion valet. Klcc ada lagi dUckscarves. Kalau ye pun nak buat brand placement, takkan sampai 3 at one place? Dahlah hardly has traffic. It's on you vivy. Takkanlah tak assess risk?",0
"gardenia Rm2.50 je, dpt kt Vivy takut jd Rm49.99 nk design perkataan Duck kt bungkus roti tu dh brape dah , mgkin roti rase itik or telur masin",0
Semoga family aku dijauhkan dari Duck dan syaitan Vivy,0
"Kerana RMO, baru aku sedar... 1. Aku tak pernah beli tudung Duck Vivy Yusuf. 2. Aku tak kenal siapa Aleeya Zailan. Sekian.",0
"Auke kualiti duck doesnt meant suke vivy. Alo cikgu pls differentiate rightfully, kata cikgu",0
Can vivy restock the shopping bag coz i want it n it looks simple n nice akak2 ducks dh rembat aku tak sempat nk beli,1
kesian vivy ramai beli duck yang fake punya,1
Tengok sekali imbas nampak macam vivy yusof! Tudung pun dah duck dah tu Cantikkk!!!,1
I watched vivy's vlog unboxing fake ducks.. take a chill pill.. you must know this could be happened before you started business.. even LV pon hadoo fake tak kan ducks dia jadi kan exceptional.,1
Vivy Yusof unboxing fake duck(s) Omgggg so cutee when she mad,1
"after watching vivy's fake duck video i feel suuuuper bad for her teams!! i mean guys seriously, never support counterfeit products",1
Watching Vivy unboxing fake ducks makes me feel like i wanna buy another duckscarve,1
"Kesian vivy kena unboxing dia punya fake dUCks sendiri. Hahahaa ! Rm20 compare to her limited edition, aku rasa kilang di vietnam did well hahahaha.",1
"I watched vivy vlog abt the fake duck, I can feel her. To some extend you can make inspired duck but you can't copy even the logo, prints and all that.",1
vivy is so cool she didnt even carut to the fake duck. and her designer also. cuma cakap it hurts ja. omg,1
"Watching Vivy Yusof reviewing counterfeits of her brand. Just knew dUCks never comes in with plastic, always boxes..",1
can't believe that i'm watching vivy's vid on youtube reviewing fake ducks,1
"After watching bunch of vivy vlogs on yt, now i feel like i wanna own a duck scarves smh",1
Finally kak vivy buat unboxing fake ducks!!!!,1
Kesian vivy mesti sakit hati gila pegang fake ducks,1
"Semalam tengok vivy yusof unboxing fake duck, kesian pulak rasa, betul jugak vivy cakap, diorg penat kerja tp yg fake pon dpt untung jugak so guuyysss dont support fake product",1
been watching Vivy's blog about the fake dUCk. kesiannya dia menggigil masa pegang tudung fake tu,1
I love the way vivy showed to netizen difference between the fake and real duck. .,1
get to see vivy yusof unboxing of those fake versions of her ducks products and that's kinda hurt haih,1
"Watched vivy's video unboxing fake duck scarves, terus bukak fashionvalet, tak nampak pleated scarf yang cantik tu, tutup fashionvalet Kecewa",1
"Padah tengok vlog Vivy, now i want Duck",1
me watching vivy unboxing fake ducks ! erghhh my heartttttt for god sake i hate fake things ! ey aku pulak sakit hati tengok,1
"Aku tak mampu nak beli duck and tak pernah nak beli pun. Tapi takde lah nak beli yg fake!? Like seriously!? Aku yg sakit tengok vivy unboxing the fake one, like whut? Tak malu ke copy brand orang. Euww",1
"Watched Vivy unboxed the fake dUcks from Vietnam, now I can clearly see the differences",1
Just watched vivy's video of fake dUCks. Hmm ada ek orang beli fake? Rather not buying than buying the fake one okay ppl,1
"Just now I watched vivy yusof vid abt the comparison between original duck and the fake one. Yeah, I know it's quite a heartbreaking seeing people copying ur brand but it should not be an issue cause even the international brands also have the copy one. I mean there's a lot of -",1
"watched Vivy's video of fake dUcKs.. it breaks my heart. you ignorant people might say, alaaa rilekk laa dia dah kaya kot.. but the thing is, her team efforts, sweats and hustle are real and suddenly you simply copy.",1
"I dont hate vivy yusof but her new video, unboxing fake ducks like bro i get it its your hard work but shut up Balenciaga gets copied everywhere and they say nothing, you're not on top of the world to complain any brand that you put out is at risk of being faked up so suck it",1
Vivy unboxing fake dUCks kelakar part dia geli nk sarung tudung tu kat kepala dia,1
The Conscious Duck Wow so proud of you vivy,1
Vivy's makeup for disney duck is on point i tell ya,1
Cantiknya vivy dalam gambar duck baru,1
"Walaupun vivy ni kadang-kadang buat benda yang kita annoy, unbox vietnam duck umpamanya.. tapi I cannot deny duck team memang something. Cantik okay disney collection yang baru ni. I keep on talking to myself.. duit tu boleh buat beli diapers anakkkk.. Jangaaannn",1
"I saw my cousin (boy) follow duck group , cosmetic and ofcos vivy's ig . I asked him why , he told me that he can be someone that up to date about duck so he can buy for his gf if he have gf so good doe",1
*secretly wanted to meet vivy yesterday at dUck klcc but missed her instead*,1
"Tadi after keluar dari kinokuniya, i was looking at my phone and we passed by duck store, then Faris nak attract my attention, dia cakap lah ada vivy yusof depan tu.. dia nak main2 je guys sekali betulllll hahhhaa aish!!! Dapat tgk anak2 dgn husband dia depan2 &amp; ofc la dia skli",1
i've always thought duck scarves are too overrated until i finally own one vivy you did a gr8 job,1
I was randomly post our beloved queen of johor wearing a duck pleated and tag the duck group and me being me forget to tag vivy also so had to do the repost after excitedly got notification from duck group and now vivy noticed my post!!!!,1
Lihat saja produk Duck keluaran usahawan terkemuka Malaysia iaitu Vivy Yusof telah pun terkenal meniti di bibir bibir seluruh rakyat dunia di setiap pelosok. Tidakkah kita berasa bangga melihat produk keluaran Malaysia begitu tinggi dipandang.,1
"True. Also duck punya edition pun semua dah nak sama. Pastu almost every week ada launch. and vivy suka design scarf with borders. While Naelofar pun dah revamp baru. So, makin nice yeaaaa",1
No need wait panic buying tonight kak. Tadi I stopped by Jaya Grocer near my apartment...mashallah!! The queue damn long macam Vivy Yusof baru release koleksi tudung DUCK terbaru,1
Scrolling vivy's previous post on instagram only to see how she style her tudung cause only she can rock the duck scarves so well,1
People : Vivy did that bla bla bodoh nak mampus Vivy launch a dUCk people : omg i will get one for me no matter what happen! Tell you ya.,1
"yall boycotting vivy right when duck is having a sale, well their satin silk at least lmao",1
I am not illiterate or uneducated therefore I understood what Vivy's intentions were and will forever be supporting her and dUCk.,1
"Vivy Yusof has been cancelled few times by netizen before. Luckily, her audience majority prolly T10/T5. So duck on still.",1
"I'm a big fan of that overpriced shawl, dUCk. But I didn't say I agree with what Vivy did. No need to dm me saying â€œtengok apa vivy buat niâ€� . Idc about her, if she's wrong then she's wrong.",1
I think there's no need to marah kalau org beli tudung duck though hating on Vivy Yusuf. Her brand product is not ugly. The only thing that ugly is how she's showing her arrogance as a boss / business owner / T20 self entitlement.,1
Do you guys think you can change the mind of dumbasses that spend thousand on a mediacore Tudung Duck. You should just give up. They will follow vivy to the depth of hell.,1
vivy. you made a mess again? nahhh im only supporting duck scarves only all this while. but this is what b40 workers get from someone like u lol,1
Nvr have duck scarves but I got my own duck eye palette. I still wanna buy from duck not because of vivy but I just like it. But aleeya who?,1
woman be hating on Vivy Yusof but still buying the dUCK,1
Vivy offends middle class &gt; ppl marah &gt; vivy post vid anak + tak reti cakap melayu challenge &gt; ppl cair and buy duck. Cycle repeats.,1
Women: Vivy Yusuf is a selfish employer Also women: Jom shopping barang dUCk sampai sold out!!!! Please stop being so benak.,1
"Yguys please stop asking me about Vivy. I kerja dengan dia je tapi i bukan PA dia tau setiap manusia tu kan ada baik dan buruk. Vivy seorang yang baik, but idk what happen. Just stay positive okie and teruslah support FV and dUCk hehe",1
Ada juga yg tak bodoh sebenarnya. Tapi can't help but tergoda dgn apa yg dia tunjuk dlm social media dia. Vivy &amp; her cliques sentiasa portray luxurious life &amp; materialism to define success. Orang pakai duck &gt; benda mahal &gt; mampu beli &gt; tergolong dlm the elites.,1
Nak je aku cc kt kakak office aku. Die hard fan vivy yusuf. Habis duit gaji tiap bulan beli semua collection duck.,1
Alah orang dok benci dekat vivy pun beli gak dUCk tu. How?,1
korang time ceni je bash vivy pastu nanti keluar duck pi serbu beli juga ksjsshsh,1
ViVy iS CaNceLLed sepuluh setuja kali tapi pastu beli jugak duck. HAHAHAHAHAHAHAHAHAHAHAHAHAHA.,1
So today is about vivy? kelak duck plh sales semua lupak benda tok. Hekkkkhekkkkk,1
okay dah. Susah2 dapat cuti nak sibuk pasal vivy. Sis doakan bisnes dia x lingkup sebab sis suka juga duck so sekarang nak masak breakfast apa ni?,1
fans vivy tu jgnla butthurt sangat macam korang pula yg kena hentam aku pun pakai duck tapi kita ambil mana yg baik. komen dia xdela buruk nau cuma bukan masa yg sesuai. sekarang semua sensitif,1
Ramai juga yang pergi maki Vivy ya. Rileks la nanti keluar product baru hampa juga duk beratoqqq P/s: Nak tudung Duck satu,1
Acah je semua nk boikot vivy la nk boikot duck la. Nanti lepas dah bukak balik kedai dia buat promosi 50%. Yang boikot tu la duk depan skali nak pegi borong. Puuuii,1
Aku nak tengok yg kecam Vivy ni sampai mana.. Jangan nanti Duck buat sales berebut beratur sudahhh..,1
Rupanya Aleeyazailan founder produk yang mama guna & Vivy yusoff founder dUCK yang I guna &amp; admire nak mampos But mama dah lama stop using the produck sebab dia kata memang belagak founder dia &amp; I still guna &amp; admire dengan vivy yusoff,1
"Hurmm, kaum wanita ni..time marah ni dia marah la, sekali Vivy buat promosi duck scarve, berebut jugak korang...tau sgt dh.",1
Vivy ni dari zaman makan dalam pampers orang kata nak boikot. Lepastu keluar duck baru ramai ramai pakat beli jugak lol,1
"Saya secara jujurnya suka shopping dekat DuCK &amp; FV walaupun saya dari golongan B40, tapi with Vivy latest statement, hmm, why vivy why ? Kenapa tak fikir dulu sebelum nak keluar apa2 statement Tergolong dlm M40 &amp; T20 sepatutnya membuatkn mereka bersyukur bkn menindas.",1
Betul sis . Kalau Duck buat sale yang sanggup Ambik EL pun ada tau Lepastu nanti tak dapat selfie dengan Vivy . selfie dengan Poster vivy pun dia dah rasa bangga Lol,1
"Tak nak amik tau pasal vivy, yang aku tau aku suka duck dia tu je la",1
tak tahu la kenapa memang tak minat vivy ni. kt youtube selalu naik nama dia even trending ke aku tak minat lgsung nak tengok. tp serius memang tak dinafikan tudung duck dia cantik gila,1
"Aku tak kesah korang nk kata apa, tapi aku selalu tgk vlog vivy so aku tahu vivy ni mcm mana. So I'll keep suporting her and duck (walaupun aku tak pernah pakai)",1
Aaaaaa maroh2 vivy nanti raya beli duck jgk.,1
ye do sumpah tak kenal. si vivy tu pun aku boleh kenal sebab my sis suka sangat dgn tudung dUck dia tu lol,1
Suka sebenarnya beli tudung duck. Tapi apa masalah perangai vivy ni eh?,1
Acah macam tak suka vivy tapi dok beli jugak barang duck ewww smh,1
Sekarang je kutuk vivy tunggu lah vivy tu keluar kan tudung duck baru haa borong sampai sold out.,1
Jangan kat twitter je duk hentam vivy lepastu keluar tudung duck yang baru dia yang beli dulu.,1
"Tiba2 vivy buat sale duck, semua jadi supporter balik ahahha",1
Kutuk kutuk vivy tapi tudung idaman nak duck jue..... Hshshshs,1
Bulan depan dUCk keluar tudung design baru korang lupalah apa yang Vivy cakap,1
Dah unfollow Vivy lepas tu PS duck DM bagitau duck ada sales be like... https://twitter.com/alizulfaqqar/status/1244080276919050240,1
eleh korang dok kutuk2 vivy pun nnti support jugak duck fv,1
Semua akan jadi okey balik & suci bila Vivy annouce buat promosi kaw kaw Duck product. Trust me.,1
Alah sembang marah Vivy japgi tudung Duck baru keluar terus lupa dosa dia. Rinse and repeat. Aku tak paham macam mana korang perempuan boleh support bisnes orang bodoh macam Vivy ni,1
Tak payah duk acah cancelled vivy bagai. Esok lusa lupa ampa p beli jugak duck dia tu. kotak susun penuh atas almari. Puiii!,1
"Aku beli dUCk scarves tu pun sbb kain dia tu quality dia ok and labuh, bkn sbb vivy ni pun. Vivy ni stu ja attitude dia ni , ksian dlu pkrja dia yg pregnant tu huhuh",1
Bestnya batch kawan yang batch vivy tapi masih beli duck ya,1
Memang tak pernah faham org sokong sgt duck ni dari dulu. Byk kali dah kot vivy buat statement mcm tu. Faham la dia T20 and kaya raya dari kecik.. But fake some empathy kot. Follower dia pun mcm some sort of cult. Kejap lagi sale dorang beli jugak,1
"They sure did. Lagi satu, dUCk ni mmg dah ada peminat fanatik dia sendiri. Rasanya diorang golongan yg menyokong Vivy skrg ni.",1
yo i have a few friends supporter vivy beli duck apa semua huhuhu idk what to say rn huhuhu pls la harap diorang sedar,1
"Vivy tu dah beberapa kali viral n orang cakap nak boikot produk dia. Tapi bila I lalu depan Duck, masih ramai je customer. Tengok la nanti kalau orang ramai tak nak support bisnes diorang ni nanti mula la buat macam2 cara minta simpati n orang akan beli balik produk diorang.",1
Hello people. Beli dUck x semestinya idolised vivy ya.,1
"Betulllllll, Cuba kejaplagi vivy buat duck sale 50% terus lupa semua orang",1
"Triggered eh masing2 dengan Vivy, taknak support duck scarves. Bhahahaha. What happened beb? Last time owner Christy Ng bantah cuti bersalin 90 hari pun, hampa rilek support gak. Maciam maciam.",1
Tgh kecoh2 ni tgok la nty vivy launch produck baru.. Mask duck maybe.. Atau glove duck.. Dan kome2 jugak yg beli.. Hahahhaha,1
"Skrg je ramai marah dgn vivy ni, nnti time raya sold out jugak produck duck tu",1
"orang yang condemn Vivy and other T20 entrepreneurs and influencers ni cuba condemn betul betul. Pumpang sana sini, tetiba Duck buat sale 50%, korang lupa semua. Dasar betul",1
"Sekejap je ni kutuk vivy, esok lusa korang juga yg duk kalut nk beli brand duck. Bingai",1
"Vivy, Vivy. Awak teruskan je lah hidup dalam dunia anak orang kaya awak tu okay? Tak payah sibuk nak merentan konon kisah pasal SME. Go fikir new tudung design untuk terus collect duit dari M40 okay? They love you so much engko cakap apa pon dorang tetap akan beli tudung Duck tu.",1
Everytime vivy yusof viral hangpa kata jangan beli duck. Habis ja issue tu. Hangpa duk berpusu beli duck. Manusia mudah memaafkan kan?,1
"Tp tak salah pn beli sbb suka. Plus boleh jual balik k segala duck tu, ada harga worth it la. &amp; vivy pun ok jgk as role model cuma certain issue mcm ni, ntahla. Sis just mmg tak berapa mengidolakan so takla kisah sgt. Cuma mcm men down grade kan others tu mcm kurang adab. Kennn",1
Korang dok kutuk2 vivy tu nanti raya mencari juge duck tu.,1
Beli tudung Duck tak semestinya suka Vivy,1
Alalala konon nak boikot vivy tengokla nanti dia keluar produk murah markup harga kaw2 sebab cap duck terus semua menggelupur beli,1
I bought dUck scarves before this bcs i love the material especially the pleated ones. Not because of Vivy.,1
i hate how manipulative vivy.... but i do love dUCk there's no other brand can compete their satin silk,1
"I love duck material thus i buy them. If anyone sell same material w a cheaper price, i would buy that scarf. Before i wrote this, i asked myself, is it bcoz i want to defend vivy. Ermm i dont think so. I bashed her for previous issues on maternity, mc &amp; iman azman etc.",1
"Korang ni tak abis2 cancel Duck since before , but the moment Vivy release new scarves - yall buy them and suddenly she's relevant again.",1
Vivy Yusof. No matter how many times she created shit but all these peoples would still buy her dUCk scarves. Just wait and see when this RMO is over soon and people who bashed her will forget about this and her sales will still be high as sky,1
Korang tahu boss aku suka Duck.habis dia tapau semua staff2 yg bash vivy,1
Baru aku tahu duck tu vivy yg punya.... Igt kn overseas punya brand...,1
"sooo, i beli tudung duck sbb sales teroks. end up aku kena kecam sbb support kak vivy . gurls i just love the scarf material",1
Rilek je vivy. Takyah cakap apa2 duduk diam je kat rumah. Orang kita ni bising dua tiga hari je besok lupa dah. Dah lama sikit nak dekat raya nanti buatlah sale besar besaran dUck. Confirm org beli balik. Ez,1
vivy tu memang layak kena kecam. tapi aku beli tudung duck sbb hmmm cantik elok terletak kat kepala aku &amp; sarah comel,1
Konon boikot vivy tapi raye nnt semua melaram tudung duck jgk,1
"Aku akan boycott Vivy, tapi kalau sesapa nak jual tudung duck murah. Bgtahu aku. Aku nak beli. Jgn dibakor. Hehehehhe",1
"tgh hangat isu vivy teringat ex housemate, a nurse. minat betul dengan vivy. makan sambil tonton youtube vivy, kotak duck bersusun canak siap tanya aku â€˜eh kau asal tak minta keja kat fashion valet?'",1
"Idc, i always love Vivy. Pergi lantak to those evryone who hates her now. Nnti jgn beratur kalau FV/dUCk buat sales ok",1
acah sembang cancel vivy tapi duck buat sales menduyun membeli. eh ? hiks,1
Habis lah vivy. Lingkup lah duck lepasni. Boleh lah beli tudung tu nanti sebab ada sale clearance stocks ehek,1
Ramai je sebenarnya peminat setia brand Duck ni. Majoriti yg dari golongan elit. Sebab tu Vivy Yusof bukan kisah pon kalau ramai netizen nak kecam atau boikot produk dia. Dia dah ada target customer yg tetap,1
"You know this is actually a legit business right? I mean, there are demands out there for this kind of product. Again, don't let Vivy see this or else she gonna slap dUCk branding on it and the price gonna be jack shit",1
"Not a fan of Vivy too but I bought dUCk scarves because I genuinely like the designs and the quality, not to flex. I will even buy tudung pasar malam if I like it. Y'all should stop generalising people who bought dUCk stuffs as Vivy's die hard fans.",1
i bet after this some of the people who judged vivy will still buy her ducks and then repeat the cycle again bitchasssss,1
